Zmienna;Typ informacji;Jednostka terytorialna;Płeć;Wiek - pojedyncze roczniki;Szereg czasowy;Wartość
Ludność;[osoba];POLSKA;Kobiety;34 lata;2002;233783
Ludność;[osoba];POLSKA;Kobiety;29 lat;2002;271719
Ludność;[osoba];POLSKA;Kobiety;47 lat;2002;322211
Ludność;[osoba];POLSKA;Kobiety;66 lat;2002;186577
Ludność;[osoba];POLSKA;Ogółem;92 lata;2002;18561
Ludność;[osoba];POLSKA;Ogółem;98 lat;2002;1854
Ludność;[osoba];POLSKA;Kobiety;85 lat;2002;33795
Ludność;[osoba];POLSKA;Ogółem;56 lat;2002;442093
Ludność;[osoba];POLSKA;Ogółem;7 lat;2002;438927
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2002;259356
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2002;224281
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2002;12556
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2002;49034
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2002;84193
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2002;259267
Ludność;[osoba];POLSKA;Kobiety;95 lat;2002;5044
Ludność;[osoba];POLSKA;Ogółem;0lat;2002;352554
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2002;301246
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2002;193092
Ludność;[osoba];POLSKA;Kobiety;35 lat;2002;231235
Ludność;[osoba];POLSKA;Kobiety;48 lat;2002;313331
Ludność;[osoba];POLSKA;Kobiety;3 lata;2002;185669
Ludność;[osoba];POLSKA;Kobiety;53 lata;2002;279612
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2002;284995
Ludność;[osoba];POLSKA;Kobiety;59 lat;2002;162866
Ludność;[osoba];POLSKA;Kobiety;21 lat;2002;312032
Ludność;[osoba];POLSKA;Kobiety;16 lat;2002;300543
Ludność;[osoba];POLSKA;Kobiety;43 lata;2002;299985
Ludność;[osoba];POLSKA;Kobiety;32 lata;2002;246482
Ludność;[osoba];POLSKA;Kobiety;27 lat;2002;293248
Ludność;[osoba];POLSKA;Kobiety;38 lat;2002;243978
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2002;11858
Ludność;[osoba];POLSKA;Ogółem;79 lat;2002;173994
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2002;148113
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2002;150185
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2002;285879
Ludność;[osoba];POLSKA;Ogółem;97 lat;2002;2725
Ludność;[osoba];POLSKA;Kobiety;79 lat;2002;117345
Ludność;[osoba];POLSKA;Ogółem;86 lat;2002;44758
Ludność;[osoba];POLSKA;Ogółem;91 lat;2002;22965
Ludność;[osoba];POLSKA;Kobiety;9 lat;2002;236343
Ludność;[osoba];POLSKA;Ogółem;74 lata;2002;255909
Ludność;[osoba];POLSKA;Ogółem;8 lat;2002;464285
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2002;124732
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2002;146884
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2002;275009
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2002;145524
Ludność;[osoba];POLSKA;Ogółem;62 lata;2002;329052
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2002;337204
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2002;254164
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2002;243316
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2002;291463
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2002;326957
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2002;1498
Ludność;[osoba];POLSKA;Kobiety;49 lat;2002;311017
Ludność;[osoba];POLSKA;Kobiety;67 lat;2002;182665
Ludność;[osoba];POLSKA;Kobiety;6 lat;2002;208146
Ludność;[osoba];POLSKA;Kobiety;54 lata;2002;271683
Ludność;[osoba];POLSKA;Kobiety;83 lata;2002;60617
Ludność;[osoba];POLSKA;Kobiety;78 lat;2002;124379
Ludność;[osoba];POLSKA;Kobiety;72 lata;2002;179599
Ludność;[osoba];POLSKA;Ogółem;58 lat;2002;313188
Ludność;[osoba];POLSKA;Ogółem;52 lata;2002;567984
Ludność;[osoba];POLSKA;Ogółem;72 lata;2002;299168
Ludność;[osoba];POLSKA;Ogółem;78 lat;2002;185408
Ludność;[osoba];POLSKA;Ogółem;69 lat;2002;296596
Ludność;[osoba];POLSKA;Ogółem;67 lat;2002;319830
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2002;293551
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2002;314685
Ludność;[osoba];POLSKA;Ogółem;17 lat;2002;659707
Ludność;[osoba];POLSKA;Ogółem;11 lat;2002;535643
Ludność;[osoba];POLSKA;Ogółem;22 lata;2002;644716
Ludność;[osoba];POLSKA;Kobiety;98 lat;2002;1485
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2002;244
Ludność;[osoba];POLSKA;Ogółem;42 lata;2002;564571
Ludność;[osoba];POLSKA;Ogółem;59 lat;2002;303061
Ludność;[osoba];POLSKA;Ogółem;95 lat;2002;6542
Ludność;[osoba];POLSKA;Ogółem;9 lat;2002;483547
Ludność;[osoba];POLSKA;Ogółem;53 lata;2002;538968
Ludność;[osoba];POLSKA;Kobiety;63 lata;2002;182770
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2002;142743
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2002;251054
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2002;38775
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2002;219013
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2002;11069
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2002;76122
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2002;300571
Ludność;[osoba];POLSKA;Kobiety;96 lat;2002;3387
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2002;297894
Ludność;[osoba];POLSKA;Kobiety;90 lat;2002;23480
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2002;299940
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2002;1673
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2002;238879
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2002;1315
Ludność;[osoba];POLSKA;Kobiety;94 lata;2002;6986
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2002;314419
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2002;312347
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2002;257000
Ludność;[osoba];POLSKA;Kobiety;99 lat;2002;881
Ludność;[osoba];POLSKA;Ogółem;26 lat;2002;613297
Ludność;[osoba];POLSKA;Ogółem;66 lat;2002;328560
Ludność;[osoba];POLSKA;Ogółem;71 lat;2002;299294
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2002;136361
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2002;141983
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2002;232552
Ludność;[osoba];POLSKA;Ogółem;82 lata;2002;109535
Ludność;[osoba];POLSKA;Kobiety;22 lata;2002;317759
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2002;16019
Ludność;[osoba];POLSKA;Kobiety;44 lata;2002;313074
Ludność;[osoba];POLSKA;Kobiety;33 lata;2002;236791
Ludność;[osoba];POLSKA;Kobiety;39 lat;2002;250513
Ludność;[osoba];POLSKA;Kobiety;28 lat;2002;282265
Ludność;[osoba];POLSKA;Kobiety;68 lat;2002;177214
Ludność;[osoba];POLSKA;Ogółem;38 lat;2002;492809
Ludność;[osoba];POLSKA;Ogółem;60 lat;2002;297013
Ludność;[osoba];POLSKA;Ogółem;27 lat;2002;593819
Ludność;[osoba];POLSKA;Ogółem;18 lat;2002;678930
Ludność;[osoba];POLSKA;Ogółem;23 lata;2002;634735
Ludność;[osoba];POLSKA;Ogółem;32 lata;2002;500376
Ludność;[osoba];POLSKA;Ogółem;12 lat;2002;549798
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2002;7651
Ludność;[osoba];POLSKA;Ogółem;2 lata;2002;376490
Ludność;[osoba];POLSKA;Ogółem;36 lat;2002;472198
Ludność;[osoba];POLSKA;Ogółem;3 lata;2002;380792
Ludność;[osoba];POLSKA;Ogółem;19 lat;2002;692825
Ludność;[osoba];POLSKA;Ogółem;41 lat;2002;530077
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2002;208854
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2002;310088
Ludność;[osoba];POLSKA;Kobiety;91 lat;2002;17473
Ludność;[osoba];POLSKA;Kobiety;0lat;2002;171109
Ludność;[osoba];POLSKA;Ogółem;43 lata;2002;598628
Ludność;[osoba];POLSKA;Ogółem;96 lat;2002;4403
Ludność;[osoba];POLSKA;Ogółem;90 lat;2002;31131
Ludność;[osoba];POLSKA;Kobiety;89 lat;2002;27459
Ludność;[osoba];POLSKA;Ogółem;54 lata;2002;522737
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2002;143927
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2002;137165
Ludność;[osoba];POLSKA;Ogółem;83 lata;2002;86917
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2002;208880
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2002;26300
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2002;61029
Ludność;[osoba];POLSKA;Ogółem;39 lat;2002;504677
Ludność;[osoba];POLSKA;Ogółem;33 lata;2002;480107
Ludność;[osoba];POLSKA;Kobiety;12 lat;2002;268405
Ludność;[osoba];POLSKA;Ogółem;28 lat;2002;573728
Ludność;[osoba];POLSKA;Kobiety;23 lata;2002;311991
Ludność;[osoba];POLSKA;Kobiety;45 lat;2002;319752
Ludność;[osoba];POLSKA;Ogółem;48 lat;2002;614577
Ludność;[osoba];POLSKA;Kobiety;8 lat;2002;227497
Ludność;[osoba];POLSKA;Ogółem;64 lata;2002;325121
Ludność;[osoba];POLSKA;Kobiety;74 lata;2002;158445
Ludność;[osoba];POLSKA;Kobiety;69 lat;2002;171864
Ludność;[osoba];POLSKA;Ogółem;87 lat;2002;41742
Ludność;[osoba];POLSKA;Ogółem;80 lat;2002;154224
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2002;140195
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2002;4507
Ludność;[osoba];POLSKA;Ogółem;75 lat;2002;229508
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2002;143307
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2002;339407
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2002;185774
Ludność;[osoba];POLSKA;Ogółem;1 rok;2002;362528
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2002;281463
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2002;243140
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2002;310966
Ludność;[osoba];POLSKA;Kobiety;13 lat;2002;271189
Ludność;[osoba];POLSKA;Ogółem;13 lat;2002;556184
Ludność;[osoba];POLSKA;Kobiety;19 lat;2002;340415
Ludność;[osoba];POLSKA;Kobiety;24 lata;2002;304534
Ludność;[osoba];POLSKA;Kobiety;46 lat;2002;318707
Ludność;[osoba];POLSKA;Kobiety;40 lat;2002;253581
Ludność;[osoba];POLSKA;Ogółem;15 lat;2002;584623
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2002;559
Ludność;[osoba];POLSKA;Ogółem;37 lat;2002;481033
Ludność;[osoba];POLSKA;Ogółem;20 lat;2002;665062
Ludność;[osoba];POLSKA;Ogółem;31 lat;2002;512165
Ludność;[osoba];POLSKA;Kobiety;10 lat;2002;247117
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2002;34912
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2002;73039
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2002;122606
Ludność;[osoba];POLSKA;Ogółem;73 lata;2002;272176
Ludność;[osoba];POLSKA;Ogółem;68 lat;2002;307315
Ludność;[osoba];POLSKA;Kobiety;57 lat;2002;170304
Ludność;[osoba];POLSKA;Kobiety;51 lat;2002;305122
Ludność;[osoba];POLSKA;Kobiety;62 lata;2002;180939
Ludność;[osoba];POLSKA;Kobiety;84 lata;2002;39050
Ludność;[osoba];POLSKA;Kobiety;73 lata;2002;165429
Ludność;[osoba];POLSKA;Ogółem;29 lat;2002;550868
Ludność;[osoba];POLSKA;Ogółem;4 lata;2002;391921
Ludność;[osoba];POLSKA;Ogółem;34 lata;2002;474301
Ludność;[osoba];POLSKA;Ogółem;85 lat;2002;48036
Ludność;[osoba];POLSKA;Ogółem;24 lata;2002;618159
Ludność;[osoba];POLSKA;Ogółem;40 lat;2002;510581
Ludność;[osoba];POLSKA;Ogółem;35 lat;2002;468089
Ludność;[osoba];POLSKA;Ogółem;57 lat;2002;320489
Ludność;[osoba];POLSKA;Ogółem;93 lata;2003;14227
Ludność;[osoba];POLSKA;Kobiety;86 lat;2003;29904
Ludność;[osoba];POLSKA;Mężczyźni;96 lat;2003;1076
Ludność;[osoba];POLSKA;Ogółem;51 lat;2003;598356
Ludność;[osoba];POLSKA;Ogółem;46 lat;2003;631452
Ludność;[osoba];POLSKA;Kobiety;20 lat;2003;340122
Ludność;[osoba];POLSKA;Kobiety;15 lat;2003;279171
Ludność;[osoba];POLSKA;Kobiety;1 rok;2003;171090
Ludność;[osoba];POLSKA;Kobiety;31 lat;2003;262930
Ludność;[osoba];POLSKA;Kobiety;26 lat;2003;299158
Ludność;[osoba];POLSKA;Kobiety;42 lata;2003;263800
Ludność;[osoba];POLSKA;Kobiety;37 lat;2003;232969
Ludność;[osoba];POLSKA;Kobiety;2 lata;2003;176754
Ludność;[osoba];POLSKA;Kobiety;14 lat;2003;271070
Ludność;[osoba];POLSKA;Kobiety;97 lat;2003;2392
Ludność;[osoba];POLSKA;Kobiety;41 lat;2003;253092
Ludność;[osoba];POLSKA;Kobiety;36 lat;2003;230932
Ludność;[osoba];POLSKA;Kobiety;30 lat;2003;271413
Ludność;[osoba];POLSKA;Kobiety;25 lat;2003;304253
Ludność;[osoba];POLSKA;Ogółem;47 lat;2003;627994
Ludność;[osoba];POLSKA;Ogółem;94 lata;2003;9610
Ludność;[osoba];POLSKA;Ogółem;89 lat;2003;37234
Ludność;[osoba];POLSKA;Kobiety;87 lat;2003;28071
Ludność;[osoba];POLSKA;Ogółem;63 lata;2003;323651
Ludność;[osoba];POLSKA;Ogółem;61 lat;2003;292746
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2003;242780
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2003;291054
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2003;195109
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2003;326366
Ludność;[osoba];POLSKA;Kobiety;92 lata;2003;13785
Ludność;[osoba];POLSKA;Kobiety;58 lat;2003;169114
Ludność;[osoba];POLSKA;Kobiety;82 lata;2003;77544
Ludność;[osoba];POLSKA;Kobiety;52 lata;2003;303818
Ludność;[osoba];POLSKA;Kobiety;77 lat;2003;136178
Ludność;[osoba];POLSKA;Kobiety;71 lat;2003;174861
Ludność;[osoba];POLSKA;Ogółem;45 lat;2003;620403
Ludność;[osoba];POLSKA;Ogółem;76 lat;2003;218686
Ludność;[osoba];POLSKA;Ogółem;50 lat;2003;605104
Ludność;[osoba];POLSKA;Ogółem;81 lat;2003;142483
Ludność;[osoba];POLSKA;Ogółem;70 lat;2003;288347
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2003;119650
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2003;5969
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2003;338700
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2003;247143
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2003;299612
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2003;242405
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2003;280035
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2003;258831
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2003;284839
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2003;179512
Ludność;[osoba];POLSKA;Ogółem;14 lat;2003;555909
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2003;255860
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2003;278730
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2003;413
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2003;236713
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2003;345595
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2003;239940
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2003;322215
Ludność;[osoba];POLSKA;Kobiety;93 lata;2003;10872
Ludność;[osoba];POLSKA;Ogółem;60 lat;2003;298990
Ludność;[osoba];POLSKA;Kobiety;61 lat;2003;159377
Ludność;[osoba];POLSKA;Kobiety;56 lat;2003;252608
Ludność;[osoba];POLSKA;Kobiety;50 lat;2003;309912
Ludność;[osoba];POLSKA;Ogółem;77 lat;2003;206958
Ludność;[osoba];POLSKA;Ogółem;84 lata;2003;77746
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2003;383
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2003;113354
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2003;132230
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2003;55978
Ludność;[osoba];POLSKA;Kobiety;17 lat;2003;300332
Ludność;[osoba];POLSKA;Kobiety;11 lat;2003;247052
Ludność;[osoba];POLSKA;Ogółem;44 lata;2003;596202
Ludność;[osoba];POLSKA;Ogółem;55 lat;2003;518029
Ludność;[osoba];POLSKA;Ogółem;21 lat;2003;664084
Ludność;[osoba];POLSKA;Ogółem;5 lat;2003;391828
Ludność;[osoba];POLSKA;Ogółem;10 lat;2003;483433
Ludność;[osoba];POLSKA;Ogółem;16 lat;2003;584115
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2003;13759
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2003;100831
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2003;224205
Ludność;[osoba];POLSKA;Ogółem;30 lat;2003;550143
Ludność;[osoba];POLSKA;Ogółem;25 lat;2003;617419
Ludność;[osoba];POLSKA;Kobiety;60 lat;2003;161560
Ludność;[osoba];POLSKA;Kobiety;55 lat;2003;270231
Ludność;[osoba];POLSKA;Kobiety;5 lat;2003;190572
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2003;258218
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2003;3355
Ludność;[osoba];POLSKA;Kobiety;64 lata;2003;180904
Ludność;[osoba];POLSKA;Kobiety;75 lat;2003;153274
Ludność;[osoba];POLSKA;Kobiety;80 lat;2003;110212
Ludność;[osoba];POLSKA;Ogółem;88 lat;2003;35381
Ludność;[osoba];POLSKA;Ogółem;99 lat;2003;1298
Ludność;[osoba];POLSKA;Kobiety;7 lat;2003;208103
Ludność;[osoba];POLSKA;Kobiety;65 lat;2003;179869
Ludność;[osoba];POLSKA;Ogółem;6 lat;2003;407437
Ludność;[osoba];POLSKA;Ogółem;49 lat;2003;611049
Ludność;[osoba];POLSKA;Kobiety;81 lat;2003;98213
Ludność;[osoba];POLSKA;Kobiety;76 lat;2003;140047
Ludność;[osoba];POLSKA;Kobiety;70 lat;2003;168697
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2003;116613
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2003;336060
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2003;9541
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2003;274447
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2003;2153
Ludność;[osoba];POLSKA;Kobiety;18 lat;2003;322276
Ludność;[osoba];POLSKA;Kobiety;4 lata;2003;185647
Ludność;[osoba];POLSKA;Kobiety;34 lata;2003;236548
Ludność;[osoba];POLSKA;Kobiety;29 lat;2003;281974
Ludność;[osoba];POLSKA;Kobiety;47 lat;2003;317835
Ludność;[osoba];POLSKA;Kobiety;66 lat;2003;180909
Ludność;[osoba];POLSKA;Ogółem;92 lata;2003;17988
Ludność;[osoba];POLSKA;Ogółem;98 lat;2003;1895
Ludność;[osoba];POLSKA;Ogółem;87 lat;2003;38512
Ludność;[osoba];POLSKA;Kobiety;85 lat;2003;34986
Ludność;[osoba];POLSKA;Ogółem;65 lat;2003;319168
Ludność;[osoba];POLSKA;Ogółem;56 lat;2003;481884
Ludność;[osoba];POLSKA;Ogółem;7 lat;2003;427061
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2003;271819
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2003;218958
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2003;143067
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2003;12057
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2003;51418
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2003;91682
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2003;271001
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2003;309215
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2003;312025
Ludność;[osoba];POLSKA;Kobiety;95 lat;2003;5166
Ludność;[osoba];POLSKA;Ogółem;0lat;2003;349081
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2003;185735
Ludność;[osoba];POLSKA;Kobiety;35 lat;2003;233493
Ludność;[osoba];POLSKA;Kobiety;48 lat;2003;321241
Ludność;[osoba];POLSKA;Kobiety;3 lata;2003;183388
Ludność;[osoba];POLSKA;Kobiety;53 lata;2003;291559
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2003;281277
Ludność;[osoba];POLSKA;Kobiety;59 lat;2003;166446
Ludność;[osoba];POLSKA;Kobiety;21 lat;2003;325384
Ludność;[osoba];POLSKA;Kobiety;16 lat;2003;284503
Ludność;[osoba];POLSKA;Kobiety;10 lat;2003;236290
Ludność;[osoba];POLSKA;Kobiety;43 lata;2003;282446
Ludność;[osoba];POLSKA;Kobiety;27 lat;2003;302060
Ludność;[osoba];POLSKA;Kobiety;38 lat;2003;237554
Ludność;[osoba];POLSKA;Kobiety;32 lata;2003;252633
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2003;9163
Ludność;[osoba];POLSKA;Ogółem;79 lat;2003;173771
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2003;140617
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2003;205644
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2003;290646
Ludność;[osoba];POLSKA;Ogółem;97 lat;2003;3094
Ludność;[osoba];POLSKA;Kobiety;79 lat;2003;117793
Ludność;[osoba];POLSKA;Ogółem;86 lat;2003;41961
Ludność;[osoba];POLSKA;Ogółem;91 lat;2003;25005
Ludność;[osoba];POLSKA;Kobiety;9 lat;2003;227450
Ludność;[osoba];POLSKA;Ogółem;74 lata;2003;261448
Ludność;[osoba];POLSKA;Ogółem;8 lat;2003;438815
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2003;125089
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2003;144463
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2003;282799
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2003;147596
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2003;314076
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2003;248000
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2003;253394
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2003;300145
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2003;321726
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2003;1557
Ludność;[osoba];POLSKA;Kobiety;67 lat;2003;184052
Ludność;[osoba];POLSKA;Kobiety;6 lat;2003;198626
Ludność;[osoba];POLSKA;Kobiety;54 lata;2003;278232
Ludność;[osoba];POLSKA;Kobiety;49 lat;2003;312325
Ludność;[osoba];POLSKA;Kobiety;78 lat;2003;134928
Ludność;[osoba];POLSKA;Kobiety;83 lata;2003;68350
Ludność;[osoba];POLSKA;Kobiety;72 lata;2003;172534
Ludność;[osoba];POLSKA;Ogółem;58 lat;2003;316710
Ludność;[osoba];POLSKA;Ogółem;52 lata;2003;586617
Ludność;[osoba];POLSKA;Ogółem;72 lata;2003;289147
Ludność;[osoba];POLSKA;Ogółem;78 lat;2003;202205
Ludność;[osoba];POLSKA;Ogółem;67 lat;2003;321334
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2003;295192
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2003;308118
Ludność;[osoba];POLSKA;Ogółem;17 lat;2003;614408
Ludność;[osoba];POLSKA;Ogółem;11 lat;2003;505270
Ludność;[osoba];POLSKA;Ogółem;22 lata;2003;633499
Ludność;[osoba];POLSKA;Kobiety;98 lat;2003;1512
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2003;269
Ludność;[osoba];POLSKA;Ogółem;42 lata;2003;528310
Ludność;[osoba];POLSKA;Kobiety;88 lat;2003;26218
Ludność;[osoba];POLSKA;Ogółem;95 lat;2003;6723
Ludność;[osoba];POLSKA;Ogółem;9 lat;2003;464163
Ludność;[osoba];POLSKA;Ogółem;59 lat;2003;309224
Ludność;[osoba];POLSKA;Kobiety;63 lata;2003;179188
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2003;139299
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2003;256114
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2003;44270
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2003;208811
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2003;10441
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2003;78639
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2003;310464
Ludność;[osoba];POLSKA;Kobiety;96 lat;2003;3621
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2003;298724
Ludność;[osoba];POLSKA;Kobiety;90 lat;2003;22644
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2003;291943
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2003;313166
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2003;236214
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2003;1477
Ludność;[osoba];POLSKA;Kobiety;94 lata;2003;7457
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2003;1890
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2003;310159
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2003;193047
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2003;312580
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2003;253170
Ludność;[osoba];POLSKA;Kobiety;99 lat;2003;1029
Ludność;[osoba];POLSKA;Ogółem;26 lat;2003;608373
Ludność;[osoba];POLSKA;Ogółem;71 lat;2003;294271
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2003;137430
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2003;138382
Ludność;[osoba];POLSKA;Ogółem;66 lat;2003;319291
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2003;247798
Ludność;[osoba];POLSKA;Ogółem;82 lata;2003;112316
Ludność;[osoba];POLSKA;Kobiety;22 lata;2003;311773
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2003;22938
